id,question,answer,alternate_questions,tags,source,source_section,status,owner,reviewer,last_reviewed,version,notes
kt-074,What is Low-carbon electricity?,Electricity produced by an individual generator that is characterized by direct GHG emissions less than or equal to 0.048 kg CO /kWh. This threshold changes to 0.024 kg CO /kWh in 2035.,What does Low-carbon electricity mean?;Define Low-carbon electricity;Low-carbon electricity definition;How does the SBTi Corporate Net-Zero Standard define Low-carbon electricity?;Low-carbon electricity,definitions;electricity,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Low-carbon electricity,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-075,What are Low/zero-carbon R&D and innovation funding?,"Providing finance for research and development (R&D), demonstration, and early deployment of technologies or practices that accelerate the availability, scalability, and cost-effectiveness of climate solutions consistent with eligible science-based net-zero pathways. For example, this might include funding of research that addresses system bottlenecks (e.g., energy storage, hydrogen infrastructure, carbon capture and storage, low-carbon materials).",What does Low/zero-carbon R&D and innovation funding mean?;Define Low/zero-carbon R&D and innovation funding;Low/zero-carbon R&D and innovation funding definition;How does the SBTi Corporate Net-Zero Standard define Low/zero-carbon R&D and innovation funding?;Low/zero-carbon R&D and innovation funding,definitions;net-zero,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Low/zero-carbon R&D and innovation funding,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-076,What is Lower carbon?,"Lower-carbon technologies, products, materials, fuels, energy sources, or services are those whose emissions performance is consistent with a trajectory toward net-zero emissions by 2050 at the latest, assessed against a relevant science-based benchmark, recognized taxonomies, or other eligible criteria set out in applicable SBTi methods and pathways.",What does Lower carbon mean?;Define Lower carbon;Lower carbon definition;How does the SBTi Corporate Net-Zero Standard define Lower carbon?;Lower carbon,definitions;net-zero,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Lower carbon,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-077,What is Lower-carbon performance at the product use phase?,"A level of product-use-phase emissions performance that is consistent with a trajectory toward net-zero emissions by 2050 at the latest, assessed against recognized taxonomies, energy efficiency standards, or other eligible criteria set out in applicable SBTi methods and pathways.",What does Lower-carbon performance at the product use phase mean?;Define Lower-carbon performance at the product use phase;Lower-carbon performance at the product use phase definition;How does the SBTi Corporate Net-Zero Standard define Lower-carbon performance at the product use phase?;Lower-carbon performance at the product use phase,definitions;net-zero,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Lower-carbon performance at the product use phase,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-078,What is Market instrument?,"A contractual arrangement between two or more parties that enables the creation, transfer, or claiming of GHG-related environmental attributes (e.g., emissions factors or production characteristics). Market instruments include, but are not limited to, certificates, mitigation-related contracts and GHG credits (adapted from VCI, 2026 and GHG Protocol, 2026).",What does Market instrument mean?;Define Market instrument;Market instrument definition;How does the SBTi Corporate Net-Zero Standard define Market instrument?;Market instrument,definitions;market instruments;carbon credits,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Market instrument,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-079,What is Matching?,"The correspondence between an action, outcome, or attribute and the underlying activity or emissions to which it is applied, based on defined criteria (e.g., quantity, activity type, temporal or geographic boundaries). In electricity contexts, “matching” refers to pairing electricity consumption with generation attributes across temporal and geographic dimensions.",What does Matching mean?;Define Matching;Matching definition;How does the SBTi Corporate Net-Zero Standard define Matching?;Matching,definitions;electricity,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Matching,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-080,What is Mitigation outcome?,"A quantified result of human-induced activities that contribute to climate mitigation, measurable in tCO e (adapted from IPCC, 2022).",What does Mitigation outcome mean?;Define Mitigation outcome;Mitigation outcome definition;How does the SBTi Corporate Net-Zero Standard define Mitigation outcome?;Mitigation outcome,definitions;carbon credits,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Mitigation outcome,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-081,What are Mitigation-enabling outcomes funding?,"Providing funds for interventions that enable structural or system-level change, which unlock or accelerate mitigation at scale. These interventions do not directly reduce emissions in a company’s own operations or value chain, but instead change the conditions (policy, market, institutional, or infrastructural) that are necessary for widespread decarbonization. For example, a company might provide grants to a regional planning authority to develop spatial plans that allocate land for renewable energy deployment, or it might contribute pooled capital into a collective action platform that accelerates grid interconnection and shared infrastructure.",What does Mitigation-enabling outcomes funding mean?;Define Mitigation-enabling outcomes funding;Mitigation-enabling outcomes funding definition;How does the SBTi Corporate Net-Zero Standard define Mitigation-enabling outcomes funding?;Mitigation-enabling outcomes funding,definitions;electricity;value chain,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Mitigation-enabling outcomes funding,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-082,What is Most recent year?,"The latest available scope 1, 2, and 3 GHG inventory that covers a complete reporting period no earlier than two years prior to the date of submission, against which a company’s emissions are tracked over time.",What does Most recent year mean?;Define Most recent year;Most recent year definition;How does the SBTi Corporate Net-Zero Standard define Most recent year?;Most recent year,definitions;scope 1;inventory,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Most recent year,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
kt-083,What is Nationally Determined Contribution?,"Nationally Determined Contributions, or NDCs, are national climate action plans by each country under the Paris Agreement. A country’s NDC outlines how it plans to reduce GHG emissions to help meet the global goal of limiting temperature rise to 1.5ºC and adapt to the impacts of climate change (United Nations, 2025).",What does Nationally Determined Contribution mean?;Define Nationally Determined Contribution;Nationally Determined Contribution definition;How does the SBTi Corporate Net-Zero Standard define Nationally Determined Contribution?;Nationally Determined Contribution,definitions;definitions,SBTi Corporate Net-Zero Standard v2.0 (June 2026),Key Terms — Nationally Determined Contribution,approved,,,,1,"AI-drafted from SBTi CNZS v2.0 PDF text layer (Key Terms table, pp.85-101); answer verbatim; pending SME review."
